27b961f2b40a2d2ba695dc50774bed32401201be,2,111.14101718206656,8,0,1
1af9b95aa30c8383588e169bf2fe749c3e9c7c64,2,0.30300000000000005,33,0.6000000000000001,0
62b510f93283fee7225b56c95b6d017b8546367f,1,3.9916610126729823,6,1.0,0
cc37692b8edbb78cdee140d5c487e0bb42ec3e05,0,15.110484154185354,48,0,1
234062c7d9e7917e2ff01ac3b534e053759c5c6c,5,43.4054191744524,24,70.4,0
82403d07579665a0c194a638425ac24e08581ac2,10,92.93850784556707,62,127.26000000000002,0
8dcf11911ab73ddb5455853a31149a00549261b5,2,9.44669075655047,17,0,1
69dd16f5348514607101931c982ff2c377dd02bf,1,0.02,3,0.02,0
2df55d424f80c096d0916a733c8c5292c4b1fdf5,0,0.404,4,0,1
591af95e0a51d067f69f0ddf1a0ac54ef5c04842,2,4.132578198479534,31,0.2,1
c886434a34107af01ae3cf70645e8e7d8aaa9ede,4,49.46562944433764,17,32.400000000000006,1
15e12379bea9bb9ce112fcfbab0a0a9c8899845a,15,153.42376674778026,447,0.0,0
f45c4301de8bbcb50227e0663f20c5f0870636d3,3,15.85869040146608,42,7.360000000000001,0
9aae655438b46e33213f50e27997be667ec9ff38,0,14.63406843231563,12,0,1
ac96d6242fa9c88f7fad3b3a08b8a5f11fa2b979,1,1.5381302491138256,12,1.0,0
7b52ba80498be2c019d7b4cba9e1af9bce2b7e2e,0,69.55595974529147,50,0,1
44173949e8165537b201d4efd024e31e6e8b06eb,16,1049.789406879927,308,159.375,1
a1222147c2d3a99aa19776ee2dea30974d57571a,8,446.3574582418831,347,1.1600000000000001,1
cf94289a3ee4c8ac9d9e958f2e8bbc06efd24d48,4,340.485520789714,28,0,1
f87f0b37881e927346af7aa732f4be05ef0c14a4,2,587.131460879542,258,7.210000000000002,1
f2aa3089560eb00cc973b0cb12ead7c3424536bb,4,35.85303875028418,75,68.478,1
caf0b99cfa99392e48e85aa103c815e4e9debfac,2,0.1,4,1.031,0
bd39a1c9cfb3ee394791f7e015a3045d042c01ba,2,4.632200926112442,10,13.98,0
d63b4bd3e61e83b6dbe7b3d6f81a06967f17e784,0,2.525,20,0,1
c99a79a0d0d7ffa7281c49c270ea6326f08cb0cc,0,2.222,76,0.2,1
cfd100d631d2c960a2d109fdddb2bf8e9db44c27,1,22.85538354885488,63,0,1
47231757c0e1c5b201889e8f3607470321b60e48,3,301.52332625428846,43,7.131666666666667,0
7b32c729873802df59b82a8ef7d6db27ceccf221,0,1.4372881876420909,9,0.0,0
ad82cd5ebc55bf52647bb419cf9bc0ebd061b3c2,0,1.0756570373482135,3,0.0,0
f38c4940fed0cd9abc652f3c539f2306295ae576,1,1.7956361757285104,12,0.0,0
20585e0843ded9452b8ecf5fcb3aa74dafd2bd2c,0,7.091728182061458,13,0.8,0
cbb7227c1f19e9b72e9ab65230d3fce570bf9f8b,0,44.361602037608506,130,0,1
d78ed6baf1cf85849e2e9ab69115ce73853dc088,2,161.12357925577462,32,23.89,0
9539506e87648d753c44b68b3dfbdd1938c09315,0,780.3451285570846,641,5.2,1
dc9af47ef6149c7895ffcac9ede4d33fb37dfd3b,1,18.344619919019603,27,5.02,0
3d83402d6fa39224ab6650f6a011322e7ac4ab5a,1,18.787873649999668,18,5.039999999999999,1
b805e90dd082b4549ef4d565d13c6db8fdb96a5e,2,33.598663105356906,51,7.719999999999997,1
81cf67387da844052aaa4c6feb4c8b290308e0eb,2,81.8437854457291,12,9.0,0
98d06d37bc7058bbfb2704c9620669c66e279f4a,3,209.79492801897442,79,14.03,0
5f0dc627e3beeafbe5d528cdd76c7ef21308b726,1,0.06,6,0.08,0
f78fb5a99093852b0121edf4768bfaf931fa19f9,0,3.6125327152313558,12,0,1
46131b704f3c5dec42c012ece43703aa8da20cda,0,2.9994373114720503,12,0,1
e20023d55962858ec6cd3d786686a00192959a9b,1,53.91374280182983,16,5.144,0
353771a4bfc561fde6da57d9d7c070b3727c7259,1,16.276779789485573,4,3.2110000000000003,0
af54c01799ebf3ed613bfd9cc9e4934676b245fd,1,4.1518198372218,12,2.442,0
480802dcb6fcf351a33dc6f64c9cb5b11e8058be,1,9.489901006522654,36,6.399000000000001,0
c67275279176504a6f5fc556cfa247e1df02a580,0,3.5012954152917883,1856,2.8,1
ef1309b0975a102abcb1d7e351b1ec2438173d2c,0,1.919,4,0,1
1a11c86d750788d512a4c6e5025127e438185fcf,1,1.068285051496881,3,1.0,0
fd66015d8e2e5bbc763c74fe4e8245cba37c01dd,1,1.961501940541007,6,2.0,0
f91ba7058dc9d733d7f8177df88b2f44144be72e,1,0.3330000000000001,9,0.03,0
a6f9d7bb96045fdb361d12b91095fd55be261080,2,32.66634673716511,24,2.0,0
47c2a289ecedcdb532a7f393019e3e7f9621499d,1,1.464522451260627,4,1.23,0
bf19d994c6414de253734f69a769e419758e43b0,1,13.799519631918962,36,8.0,1
a3e2d6b14257122a891d84459f927e2417cc8c88,1,56.15605319870608,11,22.0,0
02aba6c78d451376053478e4d627ba6f2fd6ba21,1,1.8150000000000002,72,7.159999999999997,1
24adba8713785abcc3cbcf40a229432d53b4b521,1,5.655729938928468,6,0.04000000000000001,0
f79e8335ebd430d7b7a992d938ca16225061cdba,1,19.030895895172996,57,0.12000000000000002,0
c5536b7f82862fe798ae91cd4b4a8a2df049d06a,0,28.854112999591994,100,0.4,1
18e36386a232ca7e31931bd1d51b91a7eadcf72c,0,3.7417143554279186,5,0,1
b0024d482050a08efc36c3cabee37c0af0e57a10,2,18.462640906777498,12,26.22,0
04697739edb6b60ecdbcccbfeb4e787728674942,0,50.44953583856932,194,0,1
19849509da2a483ba0a8543606a3b570b7ec5c68,0,4.623220582731559,12,0,1
23d13f5c3d7fcf810662c31d147c470e4263fe55,0,91.82894409570731,49,0,1
3d9587caec7dd23d359bc112c63512e2bc3e0702,4,83.67581109025899,11,27.199999999999996,0
4f17a89ad04bcf718aeac43d202f8c261ce0b796,10,92.02975664397572,57,0,1
bdb4a09ceaceab7e3d214b1beadb93bd9c911342,10,1646.1048980063163,75,0,1
9a845a2a30742b500e3b823b105434203427ea93,0,1.616,47,1.9999999999999998,1
c17d0ff553fd34e2e53e0446083ee284ee97f6cb,15,290.64520169070505,190,8.299999999999999,1
f4a28c0463a414464ebe214a7790fde0b0069e3e,5,91.3819167157016,23,44.184,0
4f9c95bcb246b64f7f6756cc3840d2061a262fe7,0,7.203887856811712,1,0,1
1e59d0c2fd1cfee450d0104734307306803a84e0,4,123.72550182654224,14,14.189999999999998,0
92f1def0bb3c0345295012e36b7150cfd1d7b6ab,1,0.2,6,0,1
9a048d071f4ebb57179f6ef245dae7769be3441d,1,3.193052749842793,4,1.0,0
89080e24891985d691e271fdd33734e493072bd9,1,1.557904390443186,7,0.2,0
fac33304c67496380cd168d71cac79dbc0e60142,1,3.0946834037132804,4,0.020000000000000004,0
e3d65b0ee3b08599bd787a7721afc326d1bcccf1,2,40.64929247404101,10,2.759999999999999,0
c1cbe9dd69f80b627ea046095af842bfafb15803,2,3.978420282198437,3,0,1
9039cbd454346276c632ae2424a3c20e18a2d276,3,169.04195227469216,22,0,1
abfcc8211f529ab75f3b3edd4a827e484109eb0b,4,24.570545352814726,23,0,1
a2afe70f0d14cbf8199b7c8ccda424211dba4843,0,9.307989121804976,28,0,1
269eae18a911f792895d0402f5dd4e7913410523,17,2506.1078642221673,401,514.9467472975367,1
f0677c6c1b967832ef7252373acfa31bb3f12500,0,3.9147904710571035,19,0,1
dc45fde7e5988908371eb4cccfeeb7a078bf714b,8,86.55087008932202,52,57.7,1
0f56df924fabac851a111a04569f4a3d7331ef8e,0,3.0460359538140684,6,0,1
ac2a1c85616f0140418de9190389fe7b80296c39,6,326.5312334466894,37,22.475,1
1bf9e6c551b6a2e7d37291673a1ff77c338ce131,7,608.7862236800448,68,23.967194079144896,1
bbaf99f10729f95b4a1cb1be8ac56537c7027b32,0,81.97567049154658,9,0,1
0304f5946b3f917d0fcb00ff0152ca1ce8e37b3f,0,7.011213756357316,1,0,1
7d5129c756ee4de5e7ad7f1c3de81a99368c97b1,0,72.88398552973185,31,0,1
5d1d96715b36e32bc27847e84252d2c36ec0cc20,4,29.402791248897877,22,0,1
afc13c445a4c80432e52d735685b272fadfeeddf,11,366.83507770259337,115,0,1
f6af62367494ff8d0d7844f7f435e5ee36c81dcf,3,828.5019562904029,168,0,1
58139aefcacfa7954de1552c2ec5640ddbaf3713,0,0.8975722660365435,12,0.2,1
085a1538fa20d8e48faad49eaffd697f024bf1af,6,105.16823360434039,35,17.0,1
f8e2c074559dd66d327c85fbedad58da8b2821d5,0,0.6060000000000001,4,0,1
206de8c8edac008d279903696bba7c3799bda45b,1,1.0965413637147199,6,0.5,0
700f05292777f33b5c349ac2b4f83168fd1ed888,1,363.760981694977,9,9.587644779051741,0
22576c14c60092fb6c67789ab2f5ee14952c0c18,4,128.6160615593207,49,0,1
3a730c03fcd3f2715c83db85331d1b5b8c95a1d5,0,0.7070000000000001,8,0,1
10090594827c3c90b9c0a5c8288cda448b0ce10c,0,42.07006006082995,61,0,1
6b87d290954c4594fc69a3a0b85fff12490cfde5,0,11.054305532927112,30,2.5199999999999996,0
b207a2bcef8e29df436bc393c3569947680e93e6,6,455.2103365233512,93,0,1
0c0ce9b1f033319e086204895d3f8fe342ddad90,0,1.2294987289800277,3,0,1
ce1b4d824ab36e8823819e277153d33c080ada95,1,2.4002810899998432,8,0.742,0
78e9b51e45a3b563092f741aa52a7be8f6c538dc,1,2.0090000000000003,33,1.0,1
ec363cc653aaaa2c10b19e0ae880ede6084dd420,1,0.3330000000000001,11,0.75,0
8a2bc22910f044bf547b7dfbd21b3588e74a592d,0,0.001,4,0.2,0
8c14cb4b115b3bbb13f9702ddd3c13d66e073817,0,8.425214386802137,39,0,1
b1ffe271a5f8a6ff7b6bf714a9b2631e7dc6bbb0,0,38.83178555899469,13,0.4,0
ce5ebdf348d9b1d2e9c45d22c0d9cf582dcd059c,2,98.12952017377094,39,8.731,0
38ab386d9d86c6cacea817954064bb25fba312aa,3,592.7682421476328,178,41.61999999999999,1
639e070cfe87ea05f3aa618553e7971ccfaec0b7,2,33.589563698417706,24,0,1
faa6455a9a0bccf29d049f0b0958eb9b2e804fc3,3,5692.1455285604725,161,54.38,1
f717da18ee109c77f8975e53c21aa6a56e33a982,0,3.903631703367637,2,0.2,1
9ed70efb45a95b0327232d1f9329f777bc428da7,2,36.218008712675555,14,0,1
46ad66ae8f1c805b40775e856d70277b669df6fb,2,19.097614762992247,8,0,1
df52eee396b1e8ce24fd1ec34752e1049618255a,10,1538.4199076113782,284,135.95002585114648,1
e89475ca66e263698d3c4f08b589fa7e6aa444e0,0,4.172479890780921,13,0,1
08a1eb7875d24830e37a969e9963ccc365586ca1,0,2.9250000000000003,156,1.9999999999999998,1
f83ebd473e0dc4abacad3054405b83f0f696bd56,0,0.404,16,0.2,1
b2fa954b483fa52e18c07d10ca7ab64849505980,2,55.80026518355446,24,0,1
89333a791bf39cd4cc63e9279d9bfa5522800e9f,1,74.48097362547767,27,12.0,0
eae489864a43c79d58585da42078235d3f73b5eb,1,37.60569353103756,6,2.0,0
9d05157309c890b678bd615dce47911350d0dd91,1,45.05893846220805,39,10.0,1
1fcf87d3e9e6e429f6fb17e6768c0562fff6d732,3,138.1624464981681,83,9.455999999999987,0
c6cf0e72d4df77417a010c2a2d6d09f69be3cfac,1,25.216519255219723,15,1.7000000000000002,0
f06a1b95c4568997295e987b9617be799c517845,1,0.423,9,0,1
0cbe33506c92b790fd4dc866237d7e430a6c91dd,1,13.207631321471741,17,12.4,1
4d49ed355c081eb0d8878841e849d9dd7aed2570,1,40.48095685696656,6,6.0,0
1e01bbad08bb961b0e9af1d94e523394803fffdb,1,18.50994642460657,8,0,1
e3f81b63a29c821a183eed2fa5169a147580dd78,1,0.04,4,0.04,0
445ddaaa89bdcd003645b02b600fde1d3730d715,1,578.0505686713401,78,150.0,0
853dabc79acc7c7ebab2a3d1e52788f3526be580,1,5.420403965169672,1,2.0,0
dacc862f13fbe2424c3439dac09ea1aaa42a0e59,1,0.404,1,0,1
57e7048a032802183ad2f017cdd36cc798ab594e,1,0.08,19,0.08,0
5ff94c7daec3bea08f151df7cfe5b203e4d5be76,3,137.2368225649338,35,16.0,1
6ba1a28a39f42d411689d71bc11932c820cb4265,4,251.77703606459988,41,34.3879365079365,0
5b75fcd4dcc69f28fc19d282a0a8a412df6135df,0,2.593178244371487,6,0,1
31d92568a294be608bf54efc306e4b9c1e3fe61d,1,41.38068744879089,10,6.7,0
b106dee5f2a22f28c56073aad8afb28efe031190,1,103.65553775500305,30,0,1
b445290fbd557afc63827926f65964ef1da7043d,1,0.2,18,2.0,0
1b1ac53a5590c862f64c39b24d8b22c4e5bb2210,1,0.30300000000000005,18,0.0,1
04218b94ea9f1dd71f835bc992b030370f4fdf71,1,36.80774913494668,15,0,1
89f274efb8608738aeb71a18bb714f58acdc9cb5,1,85.17661519819372,14,5.5,1
7602e1653c3c16ccb2955da750f6c3f7c539b146,1,6.7359833492734635,9,0,1
ea85e69e93ba4661412aecb80d22b9de60885307,2,26.97535706963836,10,0,1
1e6aa8c501a30c0d92a756fd7dad42244e5b10dd,2,9.560607599482811,15,0,1
f481ae3e7a6ec5462800da6349c50e9eaae35eaf,0,5.391157885321393,13,0.4,1
d1690bda07a267c3c64146a8c5219cbe82d4fafa,1,6.176717461480801,9,0.0,1
